"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Tawaf_Ablation_Model.nlogo"
"ablation_stage0_full_density_sweep"
"07/15/2026 15:33:42:001 +0900"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-15","15"
"[run number]","population","base-speed","speed-variation","homogeneous-radius?","avoidance?","density-speed?","sensing-radius","[step]","count turtles","sd-radius","lane-count 0.5 3","overlaps","mean-nn","edge-fraction 0.5","mean-speed"
"10","1050","0.8","0.1","true","false","false","3","4","1050","3.324612720665765","3","813","0.3958114622872483","0.04476190476190476","0.848702464813168"
"9","1050","0.8","0.1","true","false","false","3","7","1050","3.1238213383654463","4","859","0.38970572701191897","0.029523809523809525","0.8494239458089466"
"8","1050","0.8","0.1","true","false","false","3","10","1050","3.1865599194255605","6","856","0.3825497715112629","0.04380952380952381","0.850143777273361"
"6","1050","0.8","0.1","true","false","false","3","54","1050","1.8023188119496476","3","919","0.336311696569938","0","0.8511160176141808"
"7","1050","0.8","0.1","true","false","false","3","10","1050","2.996813023628416","6","845","0.3852325849253558","0.03333333333333333","0.8489789288075847"
"9","1050","0.8","0.1","true","false","false","3","8","1050","3.089131992395354","2","861","0.39322651541997633","0.02666666666666667","0.8494239458089459"
"10","1050","0.8","0.1","true","false","false","3","5","1050","3.2876615306153854","3","865","0.39339472333379477","0.040952380952380955","0.8487024648131691"
"8","1050","0.8","0.1","true","false","false","3","11","1050","3.150523143066758","7","855","0.38183766987053736","0.0419047619047619","0.8501437772733599"
"7","1050","0.8","0.1","true","false","false","3","11","1050","2.9612913209840066","4","839","0.3845653389097055","0.029523809523809525","0.8489789288075836"
"9","1050","0.8","0.1","true","false","false","3","9","1050","3.052766399734988","3","857","0.3927405469597721","0.024761904761904763","0.8494239458089468"
"6","1050","0.8","0.1","true","false","false","3","55","1050","1.779877081512635","2","934","0.3335348510321987","0","0.8511160176141811"
"10","1050","0.8","0.1","true","false","false","3","6","1050","3.252437031124956","3","858","0.39176816796838604","0.039047619047619046","0.8487024648131679"
"8","1050","0.8","0.1","true","false","false","3","12","1050","3.1129599934419976","6","854","0.38273265631445513","0.040952380952380955","0.8501437772733612"
"7","1050","0.8","0.1","true","false","false","3","12","1050","2.9257217545503864","4","848","0.3829486991974278","0.024761904761904763","0.8489789288075842"
"6","1050","0.8","0.1","true","false","false","3","56","1050","1.7589854484793344","3","936","0.33238913734628","0","0.851116017614181"
"11","2050","0.8","0.1","true","false","false","3","2","2050","3.346036916819216","6","1931","0.2761138860457138","0.06878048780487805","0.8508705062131696"
"9","1050","0.8","0.1","true","false","false","3","10","1050","3.017732995570542","4","853","0.38872984409257566","0.024761904761904763","0.8494239458089454"
"10","1050","0.8","0.1","true","false","false","3","7","1050","3.21654141392038","3","847","0.3864125500605828","0.0380952380952381","0.8487024648131679"
"7","1050","0.8","0.1","true","false","false","3","13","1050","2.889673395384886","5","848","0.3820745747738226","0.024761904761904763","0.8489789288075841"
"6","1050","0.8","0.1","true","false","false","3","57","1050","1.7381354425772988","3","942","0.33152068633569015","0","0.8511160176141819"
"9","1050","0.8","0.1","true","false","false","3","11","1050","2.9821814076188264","3","848","0.3879734844635963","0.021904761904761906","0.849423945808947"
"8","1050","0.8","0.1","true","false","false","3","13","1050","3.076612409164501","5","841","0.38405732445077345","0.035238095238095235","0.8501437772733603"
"10","1050","0.8","0.1","true","false","false","3","8","1050","3.18153504507709","5","849","0.3844063111208876","0.0380952380952381","0.8487024648131684"
"6","1050","0.8","0.1","true","false","false","3","58","1050","1.717187382450086","3","930","0.32838471935154934","0","0.8511160176141827"
"9","1050","0.8","0.1","true","false","false","3","12","1050","2.9448038476981284","0","826","0.3889828668538528","0.02095238095238095","0.8494239458089472"
"7","1050","0.8","0.1","true","false","false","3","14","1050","2.8562832700159873","4","841","0.3834150925904229","0.023809523809523808","0.8489789288075835"
"8","1050","0.8","0.1","true","false","false","3","14","1050","3.0408295572862505","4","857","0.3852183660857124","0.02857142857142857","0.8501437772733603"
"10","1050","0.8","0.1","true","false","false","3","9","1050","3.1473917002877534","6","828","0.38435271379366337","0.03619047619047619","0.8487024648131681"
"6","1050","0.8","0.1","true","false","false","3","59","1050","1.6964113471043947","3","944","0.32629736768066947","0","0.8511160176141814"
"7","1050","0.8","0.1","true","false","false","3","15","1050","2.822616125978761","8","853","0.3847900878833368","0.022857142857142857","0.8489789288075842"
"9","1050","0.8","0.1","true","false","false","3","13","1050","2.9077442064642725","3","852","0.39142326647854053","0.02095238095238095","0.8494239458089468"
"10","1050","0.8","0.1","true","false","false","3","10","1050","3.1104122268963814","4","867","0.3841760304247057","0.03428571428571429","0.8487024648131678"
"6","1050","0.8","0.1","true","false","false","3","60","1050","1.6753843787533607","2","931","0.3238099147722685","0","0.8511160176141819"
"11","2050","0.8","0.1","true","false","false","3","3","2050","3.3090905775718658","5","1915","0.2753783446122068","0.046341463414634146","0.8508705062131707"
"8","1050","0.8","0.1","true","false","false","3","15","1050","3.002315286268487","5","840","0.38268453052091045","0.02666666666666667","0.8501437772733598"
"7","1050","0.8","0.1","true","false","false","3","16","1050","2.788598198603485","7","848","0.38290357547441645","0.018095238095238095","0.848978928807584"
"10","1050","0.8","0.1","true","false","false","3","11","1050","3.0756523562571543","3","858","0.38896621341552756","0.03142857142857143","0.8487024648131687"
"6","1050","0.8","0.1","true","false","false","3","61","1050","1.6548025251396938","3","950","0.32212403635772596","0","0.8511160176141825"
"9","1050","0.8","0.1","true","false","false","3","14","1050","2.871428004577668","6","859","0.3885490049766725","0.01904761904761905","0.8494239458089468"
"7","1050","0.8","0.1","true","false","false","3","17","1050","2.755028951936384","6","847","0.3811918299904913","0.01619047619047619","0.8489789288075842"
"8","1050","0.8","0.1","true","false","false","3","16","1050","2.965659580598436","3","837","0.37937856738176406","0.023809523809523808","0.8501437772733601"
"10","1050","0.8","0.1","true","false","false","3","12","1050","3.0387126691647524","4","852","0.389974735426325","0.025714285714285714","0.8487024648131686"
"6","1050","0.8","0.1","true","false","false","3","62","1050","1.634904126419735","3","939","0.31997681659039917","0","0.8511160176141828"
"7","1050","0.8","0.1","true","false","false","3","18","1050","2.7193351013090985","6","863","0.3781988015837436","0.014285714285714285","0.8489789288075845"
"9","1050","0.8","0.1","true","false","false","3","15","1050","2.8350989728911995","7","860","0.38449780968450087","0.01619047619047619","0.8494239458089478"
"8","1050","0.8","0.1","true","false","false","3","17","1050","2.9291611044079953","5","850","0.37743120301371086","0.022857142857142857","0.8501437772733595"
"10","1050","0.8","0.1","true","false","false","3","13","1050","3.0044068007833413","3","855","0.3901454047178136","0.021904761904761906","0.8487024648131685"
"6","1050","0.8","0.1","true","false","false","3","63","1050","1.6154010532104532","3","943","0.3189268473892875","0","0.8511160176141817"
"11","2050","0.8","0.1","true","false","false","3","4","2050","3.2707022700204558","5","1928","0.2753825613313709","0.03951219512195122","0.8508705062131706"
"8","1050","0.8","0.1","true","false","false","3","18","1050","2.892694305491364","4","857","0.37927593479971355","0.01904761904761905","0.8501437772733595"
"7","1050","0.8","0.1","true","false","false","3","19","1050","2.6850638536923612","5","866","0.37601734226949285","0.011428571428571429","0.8489789288075835"
"6","1050","0.8","0.1","true","false","false","3","64","1050","1.596073997574306","3","959","0.317393351636261","0","0.8511160176141805"
"10","1050","0.8","0.1","true","false","false","3","14","1050","2.9701516943761175","5","857","0.3847674135098294","0.02","0.8487024648131687"
"9","1050","0.8","0.1","true","false","false","3","16","1050","2.798652620555777","8","851","0.3817875002824011","0.012380952380952381","0.849423945808947"
"8","1050","0.8","0.1","true","false","false","3","19","1050","2.8568422482047935","4","879","0.37695677766285224","0.017142857142857144","0.8501437772733599"
"6","1050","0.8","0.1","true","false","false","3","65","1050","1.5768053373198605","3","945","0.3164340366502732","0","0.8511160176141813"
"7","1050","0.8","0.1","true","false","false","3","20","1050","2.650893571494051","3","857","0.37638798156784564","0.011428571428571429","0.8489789288075846"
"10","1050","0.8","0.1","true","false","false","3","15","1050","2.935885051068358","6","856","0.38306549544824","0.018095238095238095","0.8487024648131696"
"9","1050","0.8","0.1","true","false","false","3","17","1050","2.7626758178693223","6","849","0.3815980510219351","0.012380952380952381","0.8494239458089461"
"8","1050","0.8","0.1","true","false","false","3","20","1050","2.8202752578620114","4","856","0.3754960150221778","0.015238095238095238","0.8501437772733597"
"6","1050","0.8","0.1","true","false","false","3","66","1050","1.5577222763494791","3","946","0.3136546749404858","0","0.8511160176141823"
"7","1050","0.8","0.1","true","false","false","3","21","1050","2.618471358148646","7","860","0.3764706672565426","0.009523809523809525","0.8489789288075847"
"10","1050","0.8","0.1","true","false","false","3","16","1050","2.8999759159361105","8","861","0.3826779454818154","0.015238095238095238","0.8487024648131688"
"9","1050","0.8","0.1","true","false","false","3","18","1050","2.727352982513949","6","844","0.38497862426600293","0.012380952380952381","0.8494239458089459"
"6","1050","0.8","0.1","true","false","false","3","67","1050","1.5389229237851871","3","975","0.30998631163797796","0","0.8511160176141812"
"11","2050","0.8","0.1","true","false","false","3","5","2050","3.2321151688994014","6","1946","0.2740222814023379","0.03853658536585366","0.8508705062131702"
"7","1050","0.8","0.1","true","false","false","3","22","1050","2.5861555172312456","7","853","0.37684176255191854","0.009523809523809525","0.8489789288075829"
"8","1050","0.8","0.1","true","false","false","3","21","1050","2.7844856686923114","4","860","0.3750964114739961","0.012380952380952381","0.8501437772733603"
"10","1050","0.8","0.1","true","false","false","3","17","1050","2.863601652432952","6","866","0.3819724871087964","0.013333333333333334","0.8487024648131684"
"6","1050","0.8","0.1","true","false","false","3","68","1050","1.5207462966219605","3","946","0.30608028698616957","0","0.8511160176141818"
"9","1050","0.8","0.1","true","false","false","3","19","1050","2.692464924279466","7","862","0.3858062318104283","0.011428571428571429","0.8494239458089468"
"10","1050","0.8","0.1","true","false","false","3","18","1050","2.827237113313124","5","860","0.3795085434043175","0.010476190476190476","0.8487024648131685"
"7","1050","0.8","0.1","true","false","false","3","23","1050","2.55388920459779","4","857","0.37698915941805217","0.008571428571428572","0.8489789288075847"
"8","1050","0.8","0.1","true","false","false","3","22","1050","2.7491462815000545","3","866","0.3775205768537673","0.009523809523809525","0.8501437772733594"
"6","1050","0.8","0.1","true","false","false","3","69","1050","1.5024944382327798","3","961","0.30194745021939534","0","0.8511160176141817"
"10","1050","0.8","0.1","true","false","false","3","19","1050","2.7919114480450355","3","866","0.38037762002012276","0.009523809523809525","0.8487024648131675"
"9","1050","0.8","0.1","true","false","false","3","20","1050","2.6579693521145384","5","861","0.3829313507291413","0.011428571428571429","0.8494239458089471"
"7","1050","0.8","0.1","true","false","false","3","24","1050","2.5218667010183786","5","856","0.3769417467293014","9.523809523809524E-4","0.8489789288075845"
"8","1050","0.8","0.1","true","false","false","3","23","1050","2.713366453399306","1","861","0.37857890862364924","0.004761904761904762","0.8501437772733597"
"6","1050","0.8","0.1","true","false","false","3","70","1050","1.4845104909468412","3","957","0.29922863313789033","0","0.8511160176141822"
"8","1050","0.8","0.1","true","false","false","3","24","1050","2.6784823477650366","3","854","0.3772837717421123","0","0.8501437772733598"
"10","1050","0.8","0.1","true","false","false","3","20","1050","2.7570267474471315","5","856","0.3826554497356371","0.007619047619047619","0.8487024648131676"
"6","1050","0.8","0.1","true","false","false","3","71","1050","1.4665735489972844","3","950","0.29740698351323547","0","0.851116017614182"
"7","1050","0.8","0.1","true","false","false","3","25","1050","2.4907287402293683","2","877","0.37586705564204054","0","0.8489789288075845"
"11","2050","0.8","0.1","true","false","false","3","6","2050","3.1952465663894505","4","1954","0.2726820648056856","0.036585365853658534","0.8508705062131695"
"9","1050","0.8","0.1","true","false","false","3","21","1050","2.623662604459383","6","863","0.38058007450179426","0.011428571428571429","0.8494239458089446"
"10","1050","0.8","0.1","true","false","false","3","21","1050","2.721680222720563","5","851","0.3819978677706557","0.007619047619047619","0.8487024648131677"
"8","1050","0.8","0.1","true","false","false","3","25","1050","2.6437599048417013","2","865","0.3718914897125176","0","0.8501437772733614"
"6","1050","0.8","0.1","true","false","false","3","72","1050","1.449427869519256","2","960","0.2959372062880143","0","0.8511160176141824"
"9","1050","0.8","0.1","true","false","false","3","22","1050","2.5905355078678394","5","871","0.3773785880370651","0.011428571428571429","0.8494239458089462"
"7","1050","0.8","0.1","true","false","false","3","26","1050","2.4597264569341233","4","864","0.3747858226795442","0","0.8489789288075835"
"6","1050","0.8","0.1","true","false","false","3","73","1050","1.4322726993495658","3","959","0.29427718703279643","0","0.8511160176141829"
"10","1050","0.8","0.1","true","false","false","3","22","1050","2.687147110638086","3","868","0.37938353485067466","0.004761904761904762","0.8487024648131692"
"8","1050","0.8","0.1","true","false","false","3","26","1050","2.610073940584903","3","866","0.36672993022594014","0","0.8501437772733602"
"9","1050","0.8","0.1","true","false","false","3","23","1050","2.5561602940642976","5","862","0.3762465989671803","0.0038095238095238095","0.8494239458089462"
"7","1050","0.8","0.1","true","false","false","3","27","1050","2.428902155539073","2","877","0.3742920451782879","0","0.8489789288075835"
"6","1050","0.8","0.1","true","false","false","3","74","1050","1.4156674031320868","3","960","0.29333081881269146","0","0.851116017614182"
"10","1050","0.8","0.1","true","false","false","3","23","1050","2.65332607229271","4","866","0.3789057170233027","0.0019047619047619048","0.8487024648131679"
"9","1050","0.8","0.1","true","false","false","3","24","1050","2.5222859259121027","6","879","0.37487839199885814","9.523809523809524E-4","0.8494239458089471"
"11","2050","0.8","0.1","true","false","false","3","7","2050","3.1589980676737333","5","1947","0.27339157947283727","0.03414634146341464","0.8508705062131701"
"8","1050","0.8","0.1","true","false","false","3","27","1050","2.576839707062199","3","855","0.36268184791310865","0","0.8501437772733603"
"6","1050","0.8","0.1","true","false","false","3","75","1050","1.398776220505946","3","971","0.29286316717224153","0","0.8511160176141819"
"7","1050","0.8","0.1","true","false","false","3","28","1050","2.3970405607014236","2","881","0.37141589588222346","0","0.8489789288075849"
"10","1050","0.8","0.1","true","false","false","3","24","1050","2.6202289349811694","3","864","0.3786832733712851","9.523809523809524E-4","0.8487024648131674"
"9","1050","0.8","0.1","true","false","false","3","25","1050","2.490253100940749","5","866","0.3726562627554203","0","0.8494239458089454"
"8","1050","0.8","0.1","true","false","false","3","28","1050","2.544441835285798","4","867","0.3581776940843513","0","0.8501437772733604"
"6","1050","0.8","0.1","true","false","false","3","76","1050","1.3825440929281794","3","960","0.2925490774164149","0","0.851116017614182"
"7","1050","0.8","0.1","true","false","false","3","29","1050","2.3662705151987122","4","870","0.36902774090545726","0","0.8489789288075844"
"9","1050","0.8","0.1","true","false","false","3","26","1050","2.4584286271864246","6","878","0.3686635049621138","0","0.8494239458089458"
"10","1050","0.8","0.1","true","false","false","3","25","1050","2.586523509380551","5","876","0.3752279645520206","0","0.8487024648131692"
"8","1050","0.8","0.1","true","false","false","3","29","1050","2.5110865684504535","4","880","0.3548618587936583","0","0.8501437772733599"
"7","1050","0.8","0.1","true","false","false","3","30","1050","2.3356716258735224","3","869","0.36956358198313993","0","0.8489789288075842"
"6","1050","0.8","0.1","true","false","false","3","77","1050","1.3664246617578841","3","969","0.29191195615698917","0","0.8511160176141824"
"9","1050","0.8","0.1","true","false","false","3","27","1050","2.4270888865480003","5","896","0.3641395306638005","0","0.8494239458089461"
"10","1050","0.8","0.1","true","false","false","3","26","1050","2.5533596191386625","7","857","0.3724307546011852","0","0.8487024648131679"
"7","1050","0.8","0.1","true","false","false","3","31","1050","2.305428714224512","5","889","0.36850154254103035","0","0.8489789288075837"
"6","1050","0.8","0.1","true","false","false","3","78","1050","1.350802550238107","3","978","0.2899514561647898","0","0.851116017614183"
"11","2050","0.8","0.1","true","false","false","3","8","2050","3.1225695618621643","4","1937","0.2741986400334989","0.032682926829268294","0.8508705062131701"
"8","1050","0.8","0.1","true","false","false","3","30","1050","2.478685290657396","4","893","0.3527436717931963","0","0.8501437772733603"
"7","1050","0.8","0.1","true","false","false","3","32","1050","2.2760055658916167","5","876","0.3656572568402162","0","0.8489789288075851"
"9","1050","0.8","0.1","true","false","false","3","28","1050","2.3955829316701975","5","886","0.36004425828904785","0","0.8494239458089465"
"10","1050","0.8","0.1","true","false","false","3","27","1050","2.5210536576344738","2","893","0.3711068477983371","0","0.8487024648131685"
"8","1050","0.8","0.1","true","false","false","3","31","1050","2.4462389182630275","3","894","0.35093076029073383","0","0.8501437772733597"
"6","1050","0.8","0.1","true","false","false","3","79","1050","1.3354604112590318","2","985","0.28663986174727835","0","0.8511160176141821"
"8","1050","0.8","0.1","true","false","false","3","32","1050","2.4153051188111165","2","902","0.3515602573460219","0","0.8501437772733598"
"6","1050","0.8","0.1","true","false","false","3","80","1050","1.3199706104916908","3","976","0.2830366691411394","0","0.8511160176141815"
"9","1050","0.8","0.1","true","false","false","3","29","1050","2.3637392678253355","5","885","0.357756176578163","0","0.8494239458089454"
"7","1050","0.8","0.1","true","false","false","3","33","1050","2.2468656905500524","3","883","0.364917806054916","0","0.8489789288075839"
"10","1050","0.8","0.1","true","false","false","3","28","1050","2.489386719289367","2","859","0.36803443014522275","0","0.848702464813168"
"6","1050","0.8","0.1","true","false","false","3","81","1050","1.3039556523378297","2","984","0.2800863164999468","0","0.8511160176141823"
"8","1050","0.8","0.1","true","false","false","3","33","1050","2.384222742551192","4","909","0.3523624824374991","0","0.8501437772733601"
"9","1050","0.8","0.1","true","false","false","3","30","1050","2.3324404263054745","4","901","0.35552734526827806","0","0.8494239458089466"
"7","1050","0.8","0.1","true","false","false","3","34","1050","2.21863702094799","3","890","0.3633731393220542","0","0.8489789288075851"
"6","1050","0.8","0.1","true","false","false","3","82","1050","1.2886054803323934","1","970","0.27849007037767454","0","0.851116017614181"
"10","1050","0.8","0.1","true","false","false","3","29","1050","2.4576823444885387","3","870","0.36667289167753175","0","0.8487024648131691"
"8","1050","0.8","0.1","true","false","false","3","34","1050","2.3538044510648324","2","872","0.35467759889997386","0","0.8501437772733597"
"9","1050","0.8","0.1","true","false","false","3","31","1050","2.3022931860943583","4","867","0.35332416560726126","0","0.8494239458089455"
"11","2050","0.8","0.1","true","false","false","3","9","2050","3.0855315566752464","3","1943","0.27469472805053163","0.03121951219512195","0.8508705062131687"
"7","1050","0.8","0.1","true","false","false","3","35","1050","2.1903510187862056","2","900","0.36198335900475365","0","0.8489789288075837"
"6","1050","0.8","0.1","true","false","false","3","83","1050","1.2737924604936475","1","986","0.2777484096622464","0","0.8511160176141829"
"8","1050","0.8","0.1","true","false","false","3","35","1050","2.323124852611229","1","885","0.357167054124932","0","0.8501437772733594"
"9","1050","0.8","0.1","true","false","false","3","32","1050","2.2733767999974237","4","898","0.3503125194117761","0","0.8494239458089463"
"10","1050","0.8","0.1","true","false","false","3","30","1050","2.4258651980028723","4","883","0.3644263176737593","0","0.8487024648131679"
"7","1050","0.8","0.1","true","false","false","3","36","1050","2.162132936737782","2","883","0.36103132645904523","0","0.8489789288075841"
"8","1050","0.8","0.1","true","false","false","3","36","1050","2.2940711557419364","2","900","0.3590992436963977","0","0.8501437772733595"
"6","1050","0.8","0.1","true","false","false","3","84","1050","1.2592860516734645","2","992","0.277685614167055","0","0.8511160176141814"
"10","1050","0.8","0.1","true","false","false","3","31","1050","2.393630481818219","3","894","0.3622194526900937","0","0.8487024648131691"
"9","1050","0.8","0.1","true","false","false","3","33","1050","2.243959795689669","5","898","0.3460110899476855","0","0.8494239458089473"
"7","1050","0.8","0.1","true","false","false","3","37","1050","2.135450277573456","2","891","0.3597446595025503","0","0.8489789288075845"
"8","1050","0.8","0.1","true","false","false","3","37","1050","2.2653463817981945","3","909","0.3596838886868132","0","0.8501437772733597"
"10","1050","0.8","0.1","true","false","false","3","32","1050","2.3632261900527594","3","881","0.36116456427756466","0","0.8487024648131687"
"9","1050","0.8","0.1","true","false","false","3","34","1050","2.2151678727428865","4","899","0.3417945469903868","0","0.8494239458089454"
"6","1050","0.8","0.1","true","false","false","3","85","1050","1.2445690730698562","2","974","0.277416257806527","0","0.8511160176141821"
"7","1050","0.8","0.1","true","false","false","3","38","1050","2.1086192973773854","4","896","0.35756038144101676","0","0.8489789288075844"
"10","1050","0.8","0.1","true","false","false","3","33","1050","2.3334333169924677","3","870","0.36124240293686705","0","0.8487024648131689"
"8","1050","0.8","0.1","true","false","false","3","38","1050","2.2365776857501847","2","902","0.35966554922569227","0","0.8501437772733604"
"11","2050","0.8","0.1","true","false","false","3","10","2050","3.046478279976209","3","1950","0.27505427454975556","0.02829268292682927","0.8508705062131704"
"9","1050","0.8","0.1","true","false","false","3","35","1050","2.1870024586486885","5","914","0.3389225064214469","0","0.8494239458089472"
"7","1050","0.8","0.1","true","false","false","3","39","1050","2.082619870387567","4","907","0.35640741154137395","0","0.8489789288075839"
"6","1050","0.8","0.1","true","false","false","3","86","1050","1.229787059133034","1","995","0.2778056019159887","0","0.8511160176141818"
"10","1050","0.8","0.1","true","false","false","3","34","1050","2.3039421789086436","2","898","0.3615846084429434","0","0.8487024648131682"
"8","1050","0.8","0.1","true","false","false","3","39","1050","2.2084059149756516","4","876","0.36010443963020666","0","0.8501437772733592"
"7","1050","0.8","0.1","true","false","false","3","40","1050","2.0572290436225074","4","897","0.35570941201189393","0","0.8489789288075846"
"9","1050","0.8","0.1","true","false","false","3","36","1050","2.1597963931957183","4","910","0.3372848501125366","0","0.8494239458089459"
"6","1050","0.8","0.1","true","false","false","3","87","1050","1.215097820796741","1","982","0.2766190704862303","0","0.8511160176141813"
"10","1050","0.8","0.1","true","false","false","3","35","1050","2.274705737952294","1","880","0.3606078676253155","0","0.848702464813168"
"7","1050","0.8","0.1","true","false","false","3","41","1050","2.0311676656152415","3","899","0.353267920777753","0","0.8489789288075835"
"6","1050","0.8","0.1","true","false","false","3","88","1050","1.200950471496167","1","988","0.2761854685251416","0","0.8511160176141829"
"8","1050","0.8","0.1","true","false","false","3","40","1050","2.180919168164319","4","919","0.3598392543200761","0","0.8501437772733609"
"9","1050","0.8","0.1","true","false","false","3","37","1050","2.132592167772944","4","906","0.33681826160248884","0","0.8494239458089459"
"10","1050","0.8","0.1","true","false","false","3","36","1050","2.2456429005327316","2","893","0.36049782122336066","0","0.8487024648131684"
"11","2050","0.8","0.1","true","false","false","3","11","2050","3.009528841885321","5","1954","0.27634019483597394","0.023902439024390244","0.8508705062131703"
"7","1050","0.8","0.1","true","false","false","3","42","1050","2.0065986116276404","4","915","0.34984142049177347","0","0.8489789288075846"
"8","1050","0.8","0.1","true","false","false","3","41","1050","2.153442870965103","4","900","0.3592257850750768","0","0.8501437772733601"
"6","1050","0.8","0.1","true","false","false","3","89","1050","1.1871137051556546","2","986","0.27519446050851676","0","0.8511160176141821"
"9","1050","0.8","0.1","true","false","false","3","38","1050","2.106044977764262","4","892","0.3374689669112979","0","0.8494239458089455"
"7","1050","0.8","0.1","true","false","false","3","43","1050","1.9816877626919758","4","917","0.34584976324033384","0","0.8489789288075844"
"8","1050","0.8","0.1","true","false","false","3","42","1050","2.1258389011162007","4","897","0.3577087685617015","0","0.8501437772733609"
"6","1050","0.8","0.1","true","false","false","3","90","1050","1.1733995371677013","2","971","0.2736604287451606","0","0.8511160176141815"
"10","1050","0.8","0.1","true","false","false","3","37","1050","2.217903878404497","1","892","0.36113977554595206","0","0.8487024648131689"
"9","1050","0.8","0.1","true","false","false","3","39","1050","2.079822240891541","4","907","0.33847887705296886","0","0.8494239458089464"
"8","1050","0.8","0.1","true","false","false","3","43","1050","2.099642022616399","3","905","0.35628470247132926","0","0.8501437772733598"
"7","1050","0.8","0.1","true","false","false","3","44","1050","1.9571353792625545","4","915","0.342185396774182","0","0.8489789288075837"
"10","1050","0.8","0.1","true","false","false","3","38","1050","2.189401651685156","4","894","0.3605906517361226","0","0.8487024648131694"
"6","1050","0.8","0.1","true","false","false","3","91","1050","1.1592938828051007","2","992","0.2713098914946468","0","0.8511160176141829"
"9","1050","0.8","0.1","true","false","false","3","40","1050","2.0542346268937797","4","898","0.338135201909865","0","0.8494239458089453"
"8","1050","0.8","0.1","true","false","false","3","44","1050","2.0733135800634006","4","918","0.3545350440392334","0","0.8501437772733601"
"10","1050","0.8","0.1","true","false","false","3","39","1050","2.1609329231726315","2","884","0.3597482415811518","0","0.8487024648131686"
"6","1050","0.8","0.1","true","false","false","3","92","1050","1.146230888637719","2","994","0.2679827766309841","0","0.8511160176141817"
"7","1050","0.8","0.1","true","false","false","3","45","1050","1.9331118076703366","3","907","0.3390198886930702","0","0.8489789288075844"
"9","1050","0.8","0.1","true","false","false","3","41","1050","2.028585330044828","3","898","0.33726125935958906","0","0.8494239458089458"
"8","1050","0.8","0.1","true","false","false","3","45","1050","2.0473414230282287","3","913","0.35302244883897277","0","0.85014377727336"
"11","2050","0.8","0.1","true","false","false","3","12","2050","2.972298076361413","5","1942","0.2758690641851426","0.020975609756097562","0.8508705062131704"
"10","1050","0.8","0.1","true","false","false","3","40","1050","2.1338950558268115","1","886","0.3581286306332665","0","0.8487024648131686"
"6","1050","0.8","0.1","true","false","false","3","93","1050","1.1334661058889852","2","979","0.265596694146991","0","0.8511160176141807"
"8","1050","0.8","0.1","true","false","false","3","46","1050","2.0222732772575744","3","909","0.3520782354510735","0","0.8501437772733607"
"7","1050","0.8","0.1","true","false","false","3","46","1050","1.9086360198302672","4","918","0.33749802565442444","0","0.8489789288075839"
"9","1050","0.8","0.1","true","false","false","3","42","1050","2.003343180552109","3","909","0.336677513176155","0","0.8494239458089471"
"10","1050","0.8","0.1","true","false","false","3","41","1050","2.106841045313945","1","900","0.3556666617839389","0","0.8487024648131676"
"8","1050","0.8","0.1","true","false","false","3","47","1050","1.997289497412033","4","910","0.3506882428400543","0","0.8501437772733601"
"7","1050","0.8","0.1","true","false","false","3","47","1050","1.8850610300086117","2","915","0.33552752703423333","0","0.8489789288075842"
"6","1050","0.8","0.1","true","false","false","3","94","1050","1.120270393941944","2","993","0.26326245470635395","0","0.8511160176141808"
"9","1050","0.8","0.1","true","false","false","3","43","1050","1.9780042949867178","3","911","0.3352015137265098","0","0.8494239458089453"
"10","1050","0.8","0.1","true","false","false","3","42","1050","2.0805498209154965","2","911","0.3543876322045695","0","0.848702464813169"
"8","1050","0.8","0.1","true","false","false","3","48","1050","1.9733366877840222","2","911","0.3483669390750299","0","0.85014377727336"
"7","1050","0.8","0.1","true","false","false","3","48","1050","1.8620046886169979","3","919","0.3335531653311952","0","0.848978928807583"
"9","1050","0.8","0.1","true","false","false","3","44","1050","1.9535003049192232","3","915","0.3344951588631918","0","0.8494239458089455"
"6","1050","0.8","0.1","true","false","false","3","95","1050","1.107749724905817","2","988","0.26283886537070034","0","0.8511160176141827"
"8","1050","0.8","0.1","true","false","false","3","49","1050","1.9499082921393285","4","905","0.3451434165883006","0","0.8501437772733605"
"9","1050","0.8","0.1","true","false","false","3","45","1050","1.9294187621307204","3","919","0.3338884706787718","0","0.849423945808946"
"7","1050","0.8","0.1","true","false","false","3","49","1050","1.8394917144512988","3","921","0.33102754352468117","0","0.8489789288075845"
"11","2050","0.8","0.1","true","false","false","3","13","2050","2.9351939824608806","2","1958","0.274373830783607","0.018048780487804877","0.8508705062131702"
"10","1050","0.8","0.1","true","false","false","3","43","1050","2.054630418617771","1","910","0.35144124552383765","0","0.8487024648131678"
"8","1050","0.8","0.1","true","false","false","3","50","1050","1.9262462873010149","4","929","0.3421082501372613","0","0.85014377727336"
"6","1050","0.8","0.1","true","false","false","3","96","1050","1.0952017354718477","2","1003","0.2625063512572553","0","0.851116017614183"
"7","1050","0.8","0.1","true","false","false","3","50","1050","1.816273647380709","4","928","0.32719980577333085","0","0.8489789288075846"
"9","1050","0.8","0.1","true","false","false","3","46","1050","1.905960839056633","5","918","0.33298929521458315","0","0.8494239458089455"
"6","1050","0.8","0.1","true","false","false","3","97","1050","1.0823748505136954","2","990","0.26183725186472595","0","0.851116017614181"
