"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Tawaf_Ablation_Model.nlogo"
"ablation_stage1_full_density_sweep"
"07/15/2026 17:05:41:418 +0900"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-15","15"
"[run number]","population","base-speed","speed-variation","homogeneous-radius?","avoidance?","density-speed?","sensing-radius","[step]","count turtles","sd-radius","lane-count 0.5 3","overlaps","mean-nn","edge-fraction 0.5","mean-speed"
"6","1050","0.8","0.1","false","false","false","3","75","1050","1.9169317489441617","3","905","0.353854880686262","0","0.8491206550499016"
"9","1050","0.8","0.1","false","false","false","3","36","1050","2.317027261943195","3","883","0.3518453223073118","9.523809523809524E-4","0.8512650322130523"
"7","1050","0.8","0.1","false","false","false","3","37","1050","2.299862103106232","2","881","0.3732301222004555","9.523809523809524E-4","0.8515966082471871"
"10","1050","0.8","0.1","false","false","false","3","35","1050","2.360444451455581","3","864","0.37311833715047305","9.523809523809524E-4","0.8488460501941858"
"8","1050","0.8","0.1","false","false","false","3","39","1050","2.2891235773815763","0","890","0.3768978192045106","0","0.8503372325125212"
"6","1050","0.8","0.1","false","false","false","3","76","1050","1.9134084022650057","4","909","0.3508881511452321","0","0.8491206550499018"
"11","2050","0.8","0.1","false","false","false","3","9","2050","3.100911624743525","5","1941","0.2745472092597167","0.02878048780487805","0.8495775040634272"
"10","1050","0.8","0.1","false","false","false","3","36","1050","2.3387732297677384","3","864","0.37422503846002403","9.523809523809524E-4","0.8488460501941852"
"7","1050","0.8","0.1","false","false","false","3","38","1050","2.278481393097427","3","877","0.3699564941056684","9.523809523809524E-4","0.8515966082471881"
"9","1050","0.8","0.1","false","false","false","3","37","1050","2.295147646139652","3","908","0.3493124825875631","9.523809523809524E-4","0.8512650322130536"
"6","1050","0.8","0.1","false","false","false","3","77","1050","1.9094499057926753","2","898","0.3481620194990312","0","0.8491206550499022"
"8","1050","0.8","0.1","false","false","false","3","40","1050","2.2700233344046064","1","903","0.3726151364743773","0","0.8503372325125199"
"7","1050","0.8","0.1","false","false","false","3","39","1050","2.2578961381241665","3","883","0.36788688117362034","9.523809523809524E-4","0.851596608247188"
"8","1050","0.8","0.1","false","false","false","3","41","1050","2.252105973394942","4","884","0.3680596000303966","0","0.850337232512522"
"10","1050","0.8","0.1","false","false","false","3","37","1050","2.3176859001333754","2","886","0.37443383289287174","9.523809523809524E-4","0.8488460501941851"
"9","1050","0.8","0.1","false","false","false","3","38","1050","2.274534310465864","3","900","0.3487952266606943","9.523809523809524E-4","0.8512650322130538"
"6","1050","0.8","0.1","false","false","false","3","78","1050","1.9062508753657614","3","907","0.34794443633642996","0","0.8491206550499013"
"7","1050","0.8","0.1","false","false","false","3","40","1050","2.2387348935219964","4","862","0.36910460378493654","9.523809523809524E-4","0.8515966082471879"
"8","1050","0.8","0.1","false","false","false","3","42","1050","2.234142256666759","4","884","0.36535366450852214","0","0.8503372325125215"
"10","1050","0.8","0.1","false","false","false","3","38","1050","2.2961917177934374","2","874","0.374405559302996","0","0.8488460501941852"
"9","1050","0.8","0.1","false","false","false","3","39","1050","2.2548566036237694","3","898","0.3508414019845107","9.523809523809524E-4","0.8512650322130536"
"7","1050","0.8","0.1","false","false","false","3","41","1050","2.219957601837906","4","880","0.37009463926600267","9.523809523809524E-4","0.8515966082471879"
"8","1050","0.8","0.1","false","false","false","3","43","1050","2.2159653143744853","5","899","0.3633627248035414","0","0.8503372325125206"
"6","1050","0.8","0.1","false","false","false","3","79","1050","1.9036045325512632","1","900","0.3491917063099496","0","0.8491206550499008"
"10","1050","0.8","0.1","false","false","false","3","39","1050","2.276951525349877","3","872","0.37546525637739825","0","0.8488460501941845"
"9","1050","0.8","0.1","false","false","false","3","40","1050","2.2356720513468384","1","896","0.3527456765517088","9.523809523809524E-4","0.8512650322130532"
"11","2050","0.8","0.1","false","false","false","3","10","2050","3.065909938184563","5","1964","0.2728943299952291","0.026829268292682926","0.8495775040634284"
"8","1050","0.8","0.1","false","false","false","3","44","1050","2.1997734423934716","4","884","0.3614541025546981","0","0.8503372325125219"
"7","1050","0.8","0.1","false","false","false","3","42","1050","2.202020255456411","4","899","0.36864086932076656","9.523809523809524E-4","0.851596608247188"
"6","1050","0.8","0.1","false","false","false","3","80","1050","1.899333001312872","1","912","0.3522644062747528","0","0.849120655049902"
"10","1050","0.8","0.1","false","false","false","3","40","1050","2.2569257637791043","3","870","0.3748547062236784","0","0.8488460501941844"
"9","1050","0.8","0.1","false","false","false","3","41","1050","2.2171695759992507","4","886","0.3533493575440616","0","0.8512650322130533"
"8","1050","0.8","0.1","false","false","false","3","45","1050","2.183507407036696","1","878","0.3616979512527897","0","0.850337232512521"
"7","1050","0.8","0.1","false","false","false","3","43","1050","2.1844523092642887","4","891","0.3676390038399968","9.523809523809524E-4","0.8515966082471882"
"10","1050","0.8","0.1","false","false","false","3","41","1050","2.2375267805119563","3","858","0.3721726866756152","0","0.8488460501941849"
"6","1050","0.8","0.1","false","false","false","3","81","1050","1.897358032742266","1","915","0.35270511587393405","0","0.8491206550499004"
"9","1050","0.8","0.1","false","false","false","3","42","1050","2.1992466656918155","1","893","0.35395839327597994","0","0.8512650322130518"
"7","1050","0.8","0.1","false","false","false","3","44","1050","2.1669533646148427","5","884","0.3670657169483329","0","0.8515966082471877"
"10","1050","0.8","0.1","false","false","false","3","42","1050","2.2191455593559635","3","873","0.37040217368993295","0","0.8488460501941839"
"8","1050","0.8","0.1","false","false","false","3","46","1050","2.168690301838436","2","879","0.3610832009997034","0","0.8503372325125207"
"6","1050","0.8","0.1","false","false","false","3","82","1050","1.8955712501512703","1","905","0.3545190237573263","0","0.8491206550499028"
"9","1050","0.8","0.1","false","false","false","3","43","1050","2.181014261761322","2","893","0.3556780663181371","0","0.8512650322130529"
"10","1050","0.8","0.1","false","false","false","3","43","1050","2.201231362254654","3","884","0.3684094928020107","0","0.8488460501941847"
"6","1050","0.8","0.1","false","false","false","3","83","1050","1.8928076978044284","2","901","0.3538026466251821","0","0.8491206550499016"
"7","1050","0.8","0.1","false","false","false","3","45","1050","2.151369757851045","4","884","0.3665281055385563","0","0.8515966082471876"
"8","1050","0.8","0.1","false","false","false","3","47","1050","2.154335534626584","3","896","0.36020071152010047","0","0.8503372325125224"
"11","2050","0.8","0.1","false","false","false","3","11","2050","3.0297568606174847","5","1958","0.2732481313217649","0.024878048780487806","0.8495775040634268"
"9","1050","0.8","0.1","false","false","false","3","44","1050","2.1647203982199374","2","906","0.3577849809165188","0","0.8512650322130534"
"10","1050","0.8","0.1","false","false","false","3","44","1050","2.1831102444542796","3","889","0.3678675965371676","0","0.8488460501941841"
"6","1050","0.8","0.1","false","false","false","3","84","1050","1.8896887643145197","1","918","0.3513487876884482","0","0.8491206550499012"
"8","1050","0.8","0.1","false","false","false","3","48","1050","2.1406499305732885","2","888","0.3607084235531983","0","0.8503372325125209"
"7","1050","0.8","0.1","false","false","false","3","46","1050","2.135440940984001","4","886","0.36539575884493086","0","0.8515966082471867"
"9","1050","0.8","0.1","false","false","false","3","45","1050","2.148281377798027","2","879","0.3583891606673737","0","0.851265032213052"
"10","1050","0.8","0.1","false","false","false","3","45","1050","2.165206456811272","6","885","0.36734920471855176","0","0.8488460501941861"
"8","1050","0.8","0.1","false","false","false","3","49","1050","2.127003442790984","3","886","0.3606189885544628","0","0.8503372325125211"
"6","1050","0.8","0.1","false","false","false","3","85","1050","1.888020916544225","2","898","0.34765946750479126","0","0.849120655049901"
"7","1050","0.8","0.1","false","false","false","3","47","1050","2.1193274584998107","5","888","0.3651619646299921","0","0.8515966082471873"
"9","1050","0.8","0.1","false","false","false","3","46","1050","2.1314163367770327","1","877","0.3585963247029307","0","0.8512650322130546"
"10","1050","0.8","0.1","false","false","false","3","46","1050","2.1491538266439694","4","892","0.3676811539038075","0","0.848846050194185"
"8","1050","0.8","0.1","false","false","false","3","50","1050","2.112186621178034","1","890","0.3585438221476608","0","0.8503372325125212"
"6","1050","0.8","0.1","false","false","false","3","86","1050","1.8865195063270843","2","917","0.3440315731601133","0","0.8491206550499014"
"7","1050","0.8","0.1","false","false","false","3","48","1050","2.1042785864856133","3","880","0.36624892867208136","0","0.8515966082471883"
"9","1050","0.8","0.1","false","false","false","3","47","1050","2.1156801900924878","4","890","0.3582522747534035","0","0.8512650322130536"
"10","1050","0.8","0.1","false","false","false","3","47","1050","2.133826390083411","4","895","0.36820316801496905","0","0.848846050194185"
"7","1050","0.8","0.1","false","false","false","3","49","1050","2.090809551017221","3","870","0.3679581567895884","0","0.8515966082471872"
"11","2050","0.8","0.1","false","false","false","3","12","2050","2.994601987755192","5","1952","0.2735365606984918","0.022926829268292682","0.8495775040634266"
"8","1050","0.8","0.1","false","false","false","3","51","1050","2.09899203396789","3","898","0.35949830098803603","0","0.8503372325125204"
"6","1050","0.8","0.1","false","false","false","3","87","1050","1.883426043716631","3","912","0.3425336748624143","0","0.8491206550499011"
"9","1050","0.8","0.1","false","false","false","3","48","1050","2.1013404368951147","4","890","0.35934115369719233","0","0.8512650322130527"
"10","1050","0.8","0.1","false","false","false","3","48","1050","2.1187100888615","5","895","0.36975975392554505","0","0.8488460501941862"
"7","1050","0.8","0.1","false","false","false","3","50","1050","2.0775948684988688","2","898","0.3670427085513135","0","0.8515966082471881"
"8","1050","0.8","0.1","false","false","false","3","52","1050","2.0864630466316147","4","884","0.35764754659042175","0","0.8503372325125202"
"9","1050","0.8","0.1","false","false","false","3","49","1050","2.0878853074320833","4","890","0.3584735802662209","0","0.8512650322130518"
"6","1050","0.8","0.1","false","false","false","3","88","1050","1.8818739965890534","3","920","0.34305526162504335","0","0.8491206550499018"
"10","1050","0.8","0.1","false","false","false","3","49","1050","2.1048726960229276","4","882","0.36951544204615383","0","0.8488460501941841"
"7","1050","0.8","0.1","false","false","false","3","51","1050","2.06409165928269","3","876","0.3670725884202136","0","0.8515966082471883"
"8","1050","0.8","0.1","false","false","false","3","53","1050","2.074482879502219","4","897","0.35558987576371187","0","0.850337232512521"
"6","1050","0.8","0.1","false","false","false","3","89","1050","1.8805306267948751","3","893","0.34505136983600465","0","0.8491206550499019"
"10","1050","0.8","0.1","false","false","false","3","50","1050","2.09106226787012","3","898","0.3660100826485834","0","0.8488460501941841"
"7","1050","0.8","0.1","false","false","false","3","52","1050","2.0514806736895017","2","885","0.368395417833261","0","0.8515966082471871"
"9","1050","0.8","0.1","false","false","false","3","50","1050","2.074848401472978","3","890","0.35745340859935654","0","0.8512650322130533"
"8","1050","0.8","0.1","false","false","false","3","54","1050","2.062368101834811","3","887","0.3534472992330581","0","0.8503372325125206"
"6","1050","0.8","0.1","false","false","false","3","90","1050","1.8792309558485352","1","906","0.34485565491682835","0","0.849120655049902"
"11","2050","0.8","0.1","false","false","false","3","13","2050","2.9598883196226433","4","1957","0.2732567776760541","0.021463414634146343","0.8495775040634255"
"10","1050","0.8","0.1","false","false","false","3","51","1050","2.076863718148488","3","894","0.3616414660561489","0","0.8488460501941858"
"7","1050","0.8","0.1","false","false","false","3","53","1050","2.0390797622020167","3","883","0.3707481348636573","0","0.8515966082471879"
"9","1050","0.8","0.1","false","false","false","3","51","1050","2.061587445410815","3","880","0.35807888944597566","0","0.8512650322130526"
"6","1050","0.8","0.1","false","false","false","3","91","1050","1.8766874581501627","1","902","0.3437703593277384","0","0.8491206550499016"
"8","1050","0.8","0.1","false","false","false","3","55","1050","2.0502400721869303","3","890","0.35195546619138524","0","0.8503372325125208"
"7","1050","0.8","0.1","false","false","false","3","54","1050","2.026675987750345","2","896","0.3703225481072282","0","0.8515966082471872"
"9","1050","0.8","0.1","false","false","false","3","52","1050","2.04929113641119","2","901","0.3586862358696383","0","0.8512650322130526"
"10","1050","0.8","0.1","false","false","false","3","52","1050","2.0641590153253957","4","899","0.35810608227665497","0","0.8488460501941854"
"8","1050","0.8","0.1","false","false","false","3","56","1050","2.0397280976787706","3","879","0.34998634159970804","0","0.8503372325125222"
"6","1050","0.8","0.1","false","false","false","3","92","1050","1.8738636207017771","2","923","0.3417113530149252","0","0.849120655049902"
"7","1050","0.8","0.1","false","false","false","3","55","1050","2.0147264395647873","2","888","0.3699538588704166","0","0.851596608247187"
"9","1050","0.8","0.1","false","false","false","3","53","1050","2.0373623171337183","3","880","0.35824241634489223","0","0.8512650322130528"
"10","1050","0.8","0.1","false","false","false","3","53","1050","2.051998218446353","3","891","0.35696796992787466","0","0.8488460501941856"
"8","1050","0.8","0.1","false","false","false","3","57","1050","2.02913545215392","3","896","0.3497728277167879","0","0.8503372325125207"
"6","1050","0.8","0.1","false","false","false","3","93","1050","1.8730648807664694","2","919","0.3438649649308988","0","0.8491206550499018"
"7","1050","0.8","0.1","false","false","false","3","56","1050","2.0044500145182034","2","891","0.3703870548048312","0","0.8515966082471885"
"9","1050","0.8","0.1","false","false","false","3","54","1050","2.0254222377612563","3","905","0.35682803289767806","0","0.851265032213053"
"8","1050","0.8","0.1","false","false","false","3","58","1050","2.019818886927128","3","890","0.3507870948782316","0","0.8503372325125229"
"10","1050","0.8","0.1","false","false","false","3","54","1050","2.038916366387987","3","893","0.3559689305887243","0","0.848846050194186"
"11","2050","0.8","0.1","false","false","false","3","14","2050","2.9246351182673966","4","1965","0.2720880035830034","0.01951219512195122","0.8495775040634256"
"6","1050","0.8","0.1","false","false","false","3","94","1050","1.8724443667069708","2","912","0.34337379518684735","0","0.849120655049901"
"7","1050","0.8","0.1","false","false","false","3","57","1050","1.9926247665257335","3","896","0.3678873582079739","0","0.8515966082471877"
"9","1050","0.8","0.1","false","false","false","3","55","1050","2.0131226750987965","3","891","0.3562377321856826","0","0.8512650322130533"
"8","1050","0.8","0.1","false","false","false","3","59","1050","2.0103548834221256","3","904","0.34955396274703604","0","0.8503372325125216"
"10","1050","0.8","0.1","false","false","false","3","55","1050","2.0276725122473547","4","910","0.354690641171572","0","0.8488460501941854"
"7","1050","0.8","0.1","false","false","false","3","58","1050","1.983173454122279","4","911","0.3638175126552474","0","0.851596608247188"
"6","1050","0.8","0.1","false","false","false","3","95","1050","1.8724357503074602","0","904","0.339862872365717","0","0.8491206550499018"
"8","1050","0.8","0.1","false","false","false","3","60","1050","2.000730875493033","3","885","0.3481316260370158","0","0.850337232512521"
"7","1050","0.8","0.1","false","false","false","3","59","1050","1.973710352317725","2","894","0.3639921103008799","0","0.8515966082471871"
"10","1050","0.8","0.1","false","false","false","3","56","1050","2.0171964362081214","3","895","0.3538255276870511","0","0.8488460501941855"
"9","1050","0.8","0.1","false","false","false","3","56","1050","2.0020413308598086","4","886","0.3540672195057545","0","0.8512650322130522"
"6","1050","0.8","0.1","false","false","false","3","96","1050","1.8721700343711907","1","901","0.33653846847530106","0","0.8491206550499021"
"7","1050","0.8","0.1","false","false","false","3","60","1050","1.9642830853677655","2","903","0.36405592848690915","0","0.8515966082471874"
"10","1050","0.8","0.1","false","false","false","3","57","1050","2.006150224353189","4","907","0.35327144886359724","0","0.8488460501941849"
"8","1050","0.8","0.1","false","false","false","3","61","1050","1.992281739889554","2","902","0.35030278552211774","0","0.8503372325125216"
"9","1050","0.8","0.1","false","false","false","3","57","1050","1.9922686477330482","4","900","0.3520541370299428","0","0.8512650322130523"
"6","1050","0.8","0.1","false","false","false","3","97","1050","1.8719060767154398","1","914","0.33377002755590224","0","0.8491206550499025"
"7","1050","0.8","0.1","false","false","false","3","61","1050","1.9557606262090916","3","895","0.36288534590874866","0","0.8515966082471875"
"10","1050","0.8","0.1","false","false","false","3","58","1050","1.9954692851854519","4","892","0.34925476406956557","0","0.8488460501941848"
"11","2050","0.8","0.1","false","false","false","3","15","2050","2.891016290206632","6","1969","0.27035140537963653","0.016585365853658537","0.8495775040634269"
"9","1050","0.8","0.1","false","false","false","3","58","1050","1.9823954389650886","2","893","0.3515154855145649","0","0.851265032213053"
"8","1050","0.8","0.1","false","false","false","3","62","1050","1.9833915643454536","2","907","0.34919953149512245","0","0.8503372325125222"
"6","1050","0.8","0.1","false","false","false","3","98","1050","1.8716187299307285","2","908","0.32954194470320775","0","0.8491206550499018"
"10","1050","0.8","0.1","false","false","false","3","59","1050","1.9852483090284818","4","902","0.34662337412233274","0","0.8488460501941851"
"7","1050","0.8","0.1","false","false","false","3","62","1050","1.9477958986644044","3","900","0.36212172123023945","0","0.8515966082471874"
"9","1050","0.8","0.1","false","false","false","3","59","1050","1.9736342480646305","2","905","0.3512073483918047","0","0.8512650322130526"
"8","1050","0.8","0.1","false","false","false","3","63","1050","1.9755722313167563","3","904","0.34871653922797075","0","0.8503372325125211"
"10","1050","0.8","0.1","false","false","false","3","60","1050","1.9762540365491241","4","900","0.3465341052494894","0","0.8488460501941842"
"6","1050","0.8","0.1","false","false","false","3","99","1050","1.871040523855676","3","897","0.3265515345208322","0","0.8491206550499019"
"9","1050","0.8","0.1","false","false","false","3","60","1050","1.9644775311066507","3","883","0.3501450104842381","0","0.8512650322130523"
"7","1050","0.8","0.1","false","false","false","3","63","1050","1.940180581084573","1","900","0.3626407878298424","0","0.8515966082471872"
"8","1050","0.8","0.1","false","false","false","3","64","1050","1.9681035410028036","4","907","0.3486767758701144","0","0.8503372325125217"
"9","1050","0.8","0.1","false","false","false","3","61","1050","1.956194839415979","3","906","0.3507785784857666","0","0.851265032213053"
"10","1050","0.8","0.1","false","false","false","3","61","1050","1.9668362125320338","3","891","0.34639802628608135","0","0.8488460501941845"
"6","1050","0.8","0.1","false","false","false","3","100","1050","1.8698102475351888","5","924","0.32388949736650396","0","0.8491206550499021"
"8","1050","0.8","0.1","false","false","false","3","65","1050","1.9597618332119842","4","908","0.3465594327181774","0","0.8503372325125221"
"7","1050","0.8","0.1","false","false","false","3","64","1050","1.9328902077363503","1","898","0.36266323905579423","0","0.8515966082471877"
"11","2050","0.8","0.1","false","false","false","3","16","2050","2.856446732207229","3","1956","0.2692326153812328","0.013658536585365854","0.849577504063426"
"9","1050","0.8","0.1","false","false","false","3","62","1050","1.9475011855716835","3","886","0.350921100554204","0","0.8512650322130523"
"10","1050","0.8","0.1","false","false","false","3","62","1050","1.9572259465103996","3","896","0.3467737278316378","0","0.8488460501941844"
"6","1050","0.8","0.1","false","false","false","3","101","1050","1.869683300138074","5","926","0.32286141908040017","0","0.8491206550499021"
"8","1050","0.8","0.1","false","false","false","3","66","1050","1.9530239541063954","3","897","0.3480941714269768","0","0.8503372325125212"
"7","1050","0.8","0.1","false","false","false","3","65","1050","1.9253620263695577","2","908","0.3612978781679531","0","0.8515966082471863"
"9","1050","0.8","0.1","false","false","false","3","63","1050","1.9396608919455913","3","892","0.35064102008432824","0","0.851265032213053"
"10","1050","0.8","0.1","false","false","false","3","63","1050","1.9491963886960244","3","904","0.34409568924054457","0","0.8488460501941825"
"6","1050","0.8","0.1","false","false","false","3","102","1050","1.8691250903756425","5","926","0.3223835656867941","0","0.8491206550499015"
"8","1050","0.8","0.1","false","false","false","3","67","1050","1.9466823870540397","3","907","0.3515585216096206","0","0.8503372325125218"
"7","1050","0.8","0.1","false","false","false","3","66","1050","1.9183312124717762","2","907","0.35939332679096897","0","0.8515966082471879"
"10","1050","0.8","0.1","false","false","false","3","64","1050","1.9404173775609896","3","909","0.33932128279114226","0","0.848846050194184"
"9","1050","0.8","0.1","false","false","false","3","64","1050","1.93211285200642","4","897","0.3487722055163671","0","0.8512650322130527"
"6","1050","0.8","0.1","false","false","false","3","103","1050","1.8695166907838476","4","913","0.3235045597971623","0","0.8491206550499014"
"8","1050","0.8","0.1","false","false","false","3","68","1050","1.9398159023112198","2","910","0.3532699474049417","0","0.850337232512521"
"10","1050","0.8","0.1","false","false","false","3","65","1050","1.9321217593112845","3","902","0.33643137670473267","0","0.8488460501941856"
"7","1050","0.8","0.1","false","false","false","3","67","1050","1.9115792184363933","3","896","0.3567106993999304","0","0.8515966082471876"
"11","2050","0.8","0.1","false","false","false","3","17","2050","2.8227061553095303","4","1944","0.26894858079331574","0.012195121951219513","0.849577504063427"
"9","1050","0.8","0.1","false","false","false","3","65","1050","1.9248467879414681","4","909","0.3471356265501545","0","0.8512650322130526"
"6","1050","0.8","0.1","false","false","false","3","104","1050","1.8688336121363625","4","919","0.3241106631017818","0","0.849120655049902"
"10","1050","0.8","0.1","false","false","false","3","66","1050","1.9254875841099997","2","906","0.33373553347218654","0","0.8488460501941848"
"8","1050","0.8","0.1","false","false","false","3","69","1050","1.9347767008157795","3","903","0.35134089896598314","0","0.8503372325125215"
"7","1050","0.8","0.1","false","false","false","3","68","1050","1.904092858609346","4","898","0.3570995557816483","0","0.8515966082471879"
"9","1050","0.8","0.1","false","false","false","3","66","1050","1.9183083327658932","4","895","0.34903465991734584","0","0.8512650322130536"
"6","1050","0.8","0.1","false","false","false","3","105","1050","1.8672508639741512","4","899","0.3259138256032479","0","0.8491206550499015"
"10","1050","0.8","0.1","false","false","false","3","67","1050","1.9181244646080577","4","912","0.3321826134419755","0","0.8488460501941857"
"8","1050","0.8","0.1","false","false","false","3","70","1050","1.929904127372442","3","907","0.3494096030163115","0","0.8503372325125216"
"7","1050","0.8","0.1","false","false","false","3","69","1050","1.898296311524131","2","903","0.3571045443351687","0","0.8515966082471879"
"9","1050","0.8","0.1","false","false","false","3","67","1050","1.9127585666695877","4","894","0.34816649831833374","0","0.8512650322130522"
"10","1050","0.8","0.1","false","false","false","3","68","1050","1.9120066830492413","3","933","0.33083685003354946","0","0.8488460501941841"
"6","1050","0.8","0.1","false","false","false","3","106","1050","1.868092279958817","4","916","0.32725524692514657","0","0.849120655049901"
"8","1050","0.8","0.1","false","false","false","3","71","1050","1.9250685700872514","3","914","0.34663929766120755","0","0.850337232512521"
"7","1050","0.8","0.1","false","false","false","3","70","1050","1.8930651693783993","3","905","0.3576067452881921","0","0.8515966082471882"
"9","1050","0.8","0.1","false","false","false","3","68","1050","1.9073359486952148","3","894","0.3465012066793354","0","0.8512650322130523"
"10","1050","0.8","0.1","false","false","false","3","69","1050","1.9060359071895576","2","903","0.32957736894017436","0","0.8488460501941849"
"11","2050","0.8","0.1","false","false","false","3","18","2050","2.788837364790622","5","1952","0.2681106675993178","0.00975609756097561","0.8495775040634268"
"6","1050","0.8","0.1","false","false","false","3","107","1050","1.8679543876458489","3","933","0.32741038037042525","0","0.8491206550499011"
"7","1050","0.8","0.1","false","false","false","3","71","1050","1.8873246595985427","4","901","0.35955658344202124","0","0.851596608247187"
"8","1050","0.8","0.1","false","false","false","3","72","1050","1.919943379619129","2","898","0.3459566916066635","0","0.8503372325125217"
"9","1050","0.8","0.1","false","false","false","3","69","1050","1.9023976688357356","3","903","0.3449566458129624","0","0.8512650322130528"
"6","1050","0.8","0.1","false","false","false","3","108","1050","1.8675549299630383","2","916","0.32840351497310877","0","0.8491206550499008"
"10","1050","0.8","0.1","false","false","false","3","70","1050","1.8996873570140316","2","892","0.3296015875313463","0","0.8488460501941846"
"7","1050","0.8","0.1","false","false","false","3","72","1050","1.8825397451536885","3","886","0.3603039472050741","0","0.8515966082471876"
"8","1050","0.8","0.1","false","false","false","3","73","1050","1.9148111653791984","2","905","0.3470700397918898","0","0.8503372325125212"
"9","1050","0.8","0.1","false","false","false","3","70","1050","1.8967603022951192","3","908","0.34499044781074006","0","0.8512650322130523"
"6","1050","0.8","0.1","false","false","false","3","109","1050","1.8685689637084755","3","903","0.3317783881871899","0","0.8491206550499018"
"7","1050","0.8","0.1","false","false","false","3","73","1050","1.877274282810864","4","893","0.3592554133340967","0","0.8515966082471885"
"10","1050","0.8","0.1","false","false","false","3","71","1050","1.8939849251194127","2","911","0.33032364041325657","0","0.8488460501941849"
"8","1050","0.8","0.1","false","false","false","3","74","1050","1.9099372586551535","1","910","0.34482137020668","0","0.850337232512521"
"9","1050","0.8","0.1","false","false","false","3","71","1050","1.8922675211256728","3","913","0.34468434900558903","0","0.8512650322130518"
"7","1050","0.8","0.1","false","false","false","3","74","1050","1.872970600301688","3","895","0.35447870737481374","0","0.8515966082471869"
"8","1050","0.8","0.1","false","false","false","3","75","1050","1.9060998268427645","2","914","0.34495290970936765","0","0.8503372325125216"
"10","1050","0.8","0.1","false","false","false","3","72","1050","1.8894623230614087","2","913","0.33388742813502503","0","0.848846050194185"
"6","1050","0.8","0.1","false","false","false","3","110","1050","1.868851581897311","1","917","0.3328270936015434","0","0.849120655049903"
"11","2050","0.8","0.1","false","false","false","3","19","2050","2.756103772531302","5","1971","0.26804463440637794","0.007804878048780488","0.8495775040634267"
"9","1050","0.8","0.1","false","false","false","3","72","1050","1.8868964840930709","3","899","0.34292312829428157","0","0.8512650322130532"
"7","1050","0.8","0.1","false","false","false","3","75","1050","1.8687540407333665","2","908","0.35044196787751786","0","0.8515966082471883"
"8","1050","0.8","0.1","false","false","false","3","76","1050","1.9023175621985733","2","901","0.34556031925782527","0","0.8503372325125221"
"6","1050","0.8","0.1","false","false","false","3","111","1050","1.8684669444515403","1","927","0.3314726487967617","0","0.8491206550499019"
"10","1050","0.8","0.1","false","false","false","3","73","1050","1.8838974042511267","2","909","0.34113075092251177","0","0.8488460501941842"
"9","1050","0.8","0.1","false","false","false","3","73","1050","1.8825971902956482","2","915","0.34308922577391926","0","0.851265032213053"
"7","1050","0.8","0.1","false","false","false","3","76","1050","1.8642034654023436","3","906","0.3477040655052016","0","0.8515966082471886"
"6","1050","0.8","0.1","false","false","false","3","112","1050","1.869410217442972","2","903","0.33005793000873734","0","0.8491206550499001"
"8","1050","0.8","0.1","false","false","false","3","77","1050","1.899508817273047","2","908","0.3460453598682072","0","0.850337232512522"
"7","1050","0.8","0.1","false","false","false","3","77","1050","1.8598363787139283","2","911","0.34442442960872743","0","0.8515966082471886"
"10","1050","0.8","0.1","false","false","false","3","74","1050","1.879561198851586","2","905","0.34437324416663445","0","0.8488460501941836"
"9","1050","0.8","0.1","false","false","false","3","74","1050","1.8782942661142714","3","913","0.3439190973327332","0","0.8512650322130534"
"6","1050","0.8","0.1","false","false","false","3","113","1050","1.8699046343423487","2","913","0.329984167304294","0","0.8491206550499004"
"8","1050","0.8","0.1","false","false","false","3","78","1050","1.8959486718447591","2","905","0.34707744176231103","0","0.8503372325125221"
"7","1050","0.8","0.1","false","false","false","3","78","1050","1.8568634443484093","4","925","0.3410258945561446","0","0.8515966082471881"
"10","1050","0.8","0.1","false","false","false","3","75","1050","1.8758524952027373","2","910","0.3458676921298516","0","0.8488460501941852"
"8","1050","0.8","0.1","false","false","false","3","79","1050","1.8929000791091066","3","898","0.34615839087536354","0","0.8503372325125215"
"9","1050","0.8","0.1","false","false","false","3","75","1050","1.874683456401457","2","904","0.34800137600428827","0","0.8512650322130526"
"6","1050","0.8","0.1","false","false","false","3","114","1050","1.8715679060191681","3","935","0.32839533615218053","0","0.8491206550499013"
"11","2050","0.8","0.1","false","false","false","3","20","2050","2.7244502226289224","4","1950","0.2693715513731191","0.006341463414634147","0.8495775040634258"
"7","1050","0.8","0.1","false","false","false","3","79","1050","1.85381548044044","3","923","0.33863819663736566","0","0.8515966082471879"
"10","1050","0.8","0.1","false","false","false","3","76","1050","1.8717193589587482","2","893","0.345390201127946","0","0.8488460501941852"
"9","1050","0.8","0.1","false","false","false","3","76","1050","1.8715032536587963","1","914","0.34904812782023376","0","0.851265032213053"
"8","1050","0.8","0.1","false","false","false","3","80","1050","1.890007341074528","3","926","0.34747314061587786","0","0.8503372325125215"
"6","1050","0.8","0.1","false","false","false","3","115","1050","1.8733028687235727","4","922","0.3268369573067464","0","0.8491206550499023"
"7","1050","0.8","0.1","false","false","false","3","80","1050","1.8508911611941565","2","922","0.3364811755148593","0","0.8515966082471881"
"10","1050","0.8","0.1","false","false","false","3","77","1050","1.8684820015359402","2","921","0.3457702302768323","0","0.8488460501941832"
